"X","T1_Spelling","T1_ID","T1_Seed","T2_Spelling","T2_ID","T2_Seed","Pred"
154,"houston",1222,1,"texas",1400,7,0.603720903396606
155,"houston",1222,1,"florida",1196,7,0.647717535495758
156,"houston",1222,1,"washington state",1450,7,0.651014268398285
157,"houston",1222,1,"dayton",1173,7,0.518113613128662
158,"houston",1222,1,"florida atlantic",1194,8,0.593156278133392
159,"houston",1222,1,"utah state",1429,8,0.485580325126648
160,"houston",1222,1,"mississippi state",1280,8,0.554270625114441
161,"houston",1222,1,"nebraska",1304,8,0.61517870426178
162,"houston",1222,1,"texas a&m",1401,9,0.567037582397461
163,"houston",1222,1,"northwestern",1321,9,0.56985068321228
164,"houston",1222,1,"michigan state",1277,9,0.555423021316528
165,"houston",1222,1,"tcu",1395,9,0.658641040325165
166,"houston",1222,1,"virginia",1438,10,0.757099986076355
167,"houston",1222,1,"colorado",1160,10,0.59370630979538
168,"houston",1222,1,"boise state",1129,10,0.748704552650452
169,"houston",1222,1,"drake",1179,10,0.613927662372589
170,"houston",1222,1,"nevada",1305,10,0.545392692089081
171,"houston",1222,1,"colorado state",1161,10,0.579566061496735
172,"houston",1222,1,"new mexico",1307,11,0.580381572246552
173,"houston",1222,1,"oregon",1332,11,0.739284098148346
174,"houston",1222,1,"north carolina state",1301,11,0.818077385425568
175,"houston",1222,1,"duquesne",1182,11,0.779091536998749
176,"houston",1222,1,"mcneese",1270,12,0.778936505317688
177,"houston",1222,1,"james madison",1241,12,0.730470776557922
178,"houston",1222,1,"uab",1412,12,0.764787197113037
179,"houston",1222,1,"grand canyon",1213,12,0.794040560722351
180,"houston",1222,1,"samford",1359,13,0.682224929332733
181,"houston",1222,1,"vermont",1436,13,0.762377142906189
182,"houston",1222,1,"yale",1463,13,0.552187740802765
183,"houston",1222,1,"charleston",1158,13,0.755049467086792
184,"houston",1222,1,"oakland",1324,14,0.806652665138245
185,"houston",1222,1,"akron",1103,14,0.723036170005798
186,"houston",1222,1,"morehead state",1287,14,0.778483331203461
187,"houston",1222,1,"colgate",1159,14,0.801356911659241
188,"houston",1222,1,"long beach state",1253,15,0.861254453659058
189,"houston",1222,1,"south dakota state",1355,15,0.856044232845306
190,"houston",1222,1,"saint peter's",1389,15,0.837132692337036
191,"houston",1222,1,"western kentucky",1443,15,0.863276481628418
192,"houston",1222,1,"grambling state",1212,16,0.848958373069763
193,"houston",1222,1,"stetson",1391,16,0.860189259052277
194,"houston",1222,1,"howard",1224,16,0.866645336151123
195,"houston",1222,1,"longwood",1255,16,0.834047019481659
196,"houston",1222,1,"montana state",1286,16,0.846989691257477
197,"houston",1222,1,"wagner",1447,16,0.863313794136047
198,"purdue",1345,1,"arizona",1112,2,0.417977631092072
199,"purdue",1345,1,"iowa state",1235,2,0.593929648399353
200,"purdue",1345,1,"tennessee",1397,2,0.543507277965546
201,"purdue",1345,1,"marquette",1266,2,0.570403933525085
202,"purdue",1345,1,"creighton",1166,3,0.660444378852844
203,"purdue",1345,1,"baylor",1124,3,0.623981416225433
204,"purdue",1345,1,"illinois",1228,3,0.63099330663681
205,"purdue",1345,1,"kentucky",1246,3,0.628162264823914
206,"purdue",1345,1,"alabama",1104,4,0.538796067237854
207,"purdue",1345,1,"kansas",1242,4,0.571980834007263
208,"purdue",1345,1,"auburn",1120,4,0.563287556171417
209,"purdue",1345,1,"duke",1181,4,0.586107432842255
210,"purdue",1345,1,"saint mary's",1388,5,0.604038238525391
211,"purdue",1345,1,"gonzaga",1211,5,0.659236073493958
212,"purdue",1345,1,"wisconsin",1458,5,0.574641704559326
213,"purdue",1345,1,"san diego state",1361,5,0.602635145187378
214,"purdue",1345,1,"texas tech",1403,6,0.605120956897736
215,"purdue",1345,1,"clemson",1155,6,0.618482351303101
216,"purdue",1345,1,"byu",1140,6,0.620406866073608
217,"purdue",1345,1,"south carolina",1376,6,0.669942677021027
218,"purdue",1345,1,"texas",1400,7,0.649142444133759
219,"purdue",1345,1,"florida",1196,7,0.641831815242767
220,"purdue",1345,1,"washington state",1450,7,0.63756275177002
221,"purdue",1345,1,"dayton",1173,7,0.612227082252502
222,"purdue",1345,1,"florida atlantic",1194,8,0.665425598621368
223,"purdue",1345,1,"utah state",1429,8,0.555216789245605
224,"purdue",1345,1,"mississippi state",1280,8,0.620355010032654
225,"purdue",1345,1,"nebraska",1304,8,0.711161255836487
226,"purdue",1345,1,"texas a&m",1401,9,0.628125488758087
227,"purdue",1345,1,"northwestern",1321,9,0.637545764446259
228,"purdue",1345,1,"michigan state",1277,9,0.58200478553772
229,"purdue",1345,1,"tcu",1395,9,0.661437690258026
230,"purdue",1345,1,"virginia",1438,10,0.663512229919434
231,"purdue",1345,1,"colorado",1160,10,0.66933935880661
232,"purdue",1345,1,"boise state",1129,10,0.672814846038818
233,"purdue",1345,1,"drake",1179,10,0.573814868927002
234,"purdue",1345,1,"nevada",1305,10,0.644641220569611
235,"purdue",1345,1,"colorado state",1161,10,0.591372549533844
236,"purdue",1345,1,"new mexico",1307,11,0.619263708591461
237,"purdue",1345,1,"oregon",1332,11,0.697063446044922
238,"purdue",1345,1,"north carolina state",1301,11,0.69649738073349
239,"purdue",1345,1,"duquesne",1182,11,0.689216136932373
240,"purdue",1345,1,"mcneese",1270,12,0.674455344676971
241,"purdue",1345,1,"james madison",1241,12,0.643808364868164
242,"purdue",1345,1,"uab",1412,12,0.708203613758087
243,"purdue",1345,1,"grand canyon",1213,12,0.690169990062714
244,"purdue",1345,1,"samford",1359,13,0.6062291264534
245,"purdue",1345,1,"vermont",1436,13,0.667393088340759
246,"purdue",1345,1,"yale",1463,13,0.614949524402618
247,"purdue",1345,1,"charleston",1158,13,0.718579173088074
248,"purdue",1345,1,"oakland",1324,14,0.708103060722351
249,"purdue",1345,1,"akron",1103,14,0.634644627571106
250,"purdue",1345,1,"morehead state",1287,14,0.726302444934845
251,"purdue",1345,1,"colgate",1159,14,0.718163907527924
252,"purdue",1345,1,"long beach state",1253,15,0.731214463710785
253,"purdue",1345,1,"south dakota state",1355,15,0.733608543872833
254,"purdue",1345,1,"saint peter's",1389,15,0.699413895606995
255,"purdue",1345,1,"western kentucky",1443,15,0.761884689331055
256,"purdue",1345,1,"grambling state",1212,16,0.727382898330688
257,"purdue",1345,1,"stetson",1391,16,0.727682888507843
258,"purdue",1345,1,"howard",1224,16,0.753373801708221
259,"purdue",1345,1,"longwood",1255,16,0.720073759555817
260,"purdue",1345,1,"montana state",1286,16,0.731919229030609
261,"purdue",1345,1,"wagner",1447,16,0.751366436481476
262,"arizona",1112,2,"iowa state",1235,2,0.606632649898529
263,"arizona",1112,2,"tennessee",1397,2,0.457792103290558
264,"arizona",1112,2,"marquette",1266,2,0.471615076065063
265,"arizona",1112,2,"creighton",1166,3,0.660146176815033
266,"arizona",1112,2,"baylor",1124,3,0.584291040897369
267,"arizona",1112,2,"illinois",1228,3,0.552444219589233
268,"arizona",1112,2,"kentucky",1246,3,0.552118599414825
269,"arizona",1112,2,"alabama",1104,4,0.500619351863861
270,"arizona",1112,2,"kansas",1242,4,0.514216959476471
271,"arizona",1112,2,"auburn",1120,4,0.476805776357651
272,"arizona",1112,2,"duke",1181,4,0.687022030353546
273,"arizona",1112,2,"saint mary's",1388,5,0.763323128223419
274,"arizona",1112,2,"gonzaga",1211,5,0.810995578765869
275,"arizona",1112,2,"wisconsin",1458,5,0.567439675331116
276,"arizona",1112,2,"san diego state",1361,5,0.528742909431458
277,"arizona",1112,2,"texas tech",1403,6,0.543566524982452
278,"arizona",1112,2,"clemson",1155,6,0.533408761024475
279,"arizona",1112,2,"byu",1140,6,0.666555762290955
280,"arizona",1112,2,"south carolina",1376,6,0.788457632064819
281,"arizona",1112,2,"texas",1400,7,0.599345803260803
282,"arizona",1112,2,"florida",1196,7,0.589644491672516
283,"arizona",1112,2,"washington state",1450,7,0.789005160331726
284,"arizona",1112,2,"dayton",1173,7,0.523259282112122
285,"arizona",1112,2,"florida atlantic",1194,8,0.73130077123642
286,"arizona",1112,2,"utah state",1429,8,0.535960137844086
287,"arizona",1112,2,"mississippi state",1280,8,0.591242432594299
288,"arizona",1112,2,"nebraska",1304,8,0.787628531455994
289,"arizona",1112,2,"texas a&m",1401,9,0.631425976753235
290,"arizona",1112,2,"northwestern",1321,9,0.572516798973083
291,"arizona",1112,2,"michigan state",1277,9,0.569132924079895
292,"arizona",1112,2,"tcu",1395,9,0.749594330787659
293,"arizona",1112,2,"virginia",1438,10,0.840573072433472
294,"arizona",1112,2,"colorado",1160,10,0.648625433444977
295,"arizona",1112,2,"boise state",1129,10,0.743158400058746
296,"arizona",1112,2,"drake",1179,10,0.718346655368805
297,"arizona",1112,2,"nevada",1305,10,0.665220558643341
298,"arizona",1112,2,"colorado state",1161,10,0.544035732746124
299,"arizona",1112,2,"new mexico",1307,11,0.664726912975311
300,"arizona",1112,2,"oregon",1332,11,0.775972783565521
301,"arizona",1112,2,"north carolina state",1301,11,0.858471035957336
302,"arizona",1112,2,"duquesne",1182,11,0.778360962867737
303,"arizona",1112,2,"mcneese",1270,12,0.820127546787262
304,"arizona",1112,2,"james madison",1241,12,0.796584188938141
305,"arizona",1112,2,"uab",1412,12,0.79080855846405
306,"arizona",1112,2,"grand canyon",1213,12,0.828651905059814
307,"arizona",1112,2,"samford",1359,13,0.732019364833832
308,"arizona",1112,2,"vermont",1436,13,0.77529388666153
309,"arizona",1112,2,"yale",1463,13,0.704136312007904
310,"arizona",1112,2,"charleston",1158,13,0.834807217121124
311,"arizona",1112,2,"oakland",1324,14,0.855995178222656
312,"arizona",1112,2,"akron",1103,14,0.771596372127533
313,"arizona",1112,2,"morehead state",1287,14,0.830429255962372
314,"arizona",1112,2,"colgate",1159,14,0.836279213428497
315,"arizona",1112,2,"long beach state",1253,15,0.885900259017944
316,"arizona",1112,2,"south dakota state",1355,15,0.878878951072693
317,"arizona",1112,2,"saint peter's",1389,15,0.864307224750519
318,"arizona",1112,2,"western kentucky",1443,15,0.900109589099884
319,"arizona",1112,2,"grambling state",1212,16,0.865718483924866
320,"arizona",1112,2,"stetson",1391,16,0.870211482048035
321,"arizona",1112,2,"howard",1224,16,0.880299210548401
322,"arizona",1112,2,"longwood",1255,16,0.868904054164886
323,"arizona",1112,2,"montana state",1286,16,0.867151618003845
324,"arizona",1112,2,"wagner",1447,16,0.884415805339813
325,"iowa state",1235,2,"tennessee",1397,2,0.527282774448395
326,"iowa state",1235,2,"marquette",1266,2,0.510169863700867
327,"iowa state",1235,2,"creighton",1166,3,0.61447137594223
328,"iowa state",1235,2,"baylor",1124,3,0.583260476589203
329,"iowa state",1235,2,"illinois",1228,3,0.587016880512238
330,"iowa state",1235,2,"kentucky",1246,3,0.449373751878738
331,"iowa state",1235,2,"alabama",1104,4,0.490377187728882
332,"iowa state",1235,2,"kansas",1242,4,0.479498744010925
333,"iowa state",1235,2,"auburn",1120,4,0.40932697057724
334,"iowa state",1235,2,"duke",1181,4,0.592551112174988
335,"iowa state",1235,2,"saint mary's",1388,5,0.652718663215637
336,"iowa state",1235,2,"gonzaga",1211,5,0.624446928501129
337,"iowa state",1235,2,"wisconsin",1458,5,0.51581072807312
338,"iowa state",1235,2,"san diego state",1361,5,0.520099937915802
339,"iowa state",1235,2,"texas tech",1403,6,0.591173648834229
340,"iowa state",1235,2,"clemson",1155,6,0.507454335689545
341,"iowa state",1235,2,"byu",1140,6,0.550373673439026
342,"iowa state",1235,2,"south carolina",1376,6,0.693949937820435
343,"iowa state",1235,2,"texas",1400,7,0.536285758018494
344,"iowa state",1235,2,"florida",1196,7,0.591924667358398
345,"iowa state",1235,2,"washington state",1450,7,0.658857703208923
346,"iowa state",1235,2,"dayton",1173,7,0.5718994140625
347,"iowa state",1235,2,"florida atlantic",1194,8,0.609586894512177
348,"iowa state",1235,2,"utah state",1429,8,0.483649700880051
349,"iowa state",1235,2,"mississippi state",1280,8,0.502314388751984
350,"iowa state",1235,2,"nebraska",1304,8,0.501725435256958
351,"iowa state",1235,2,"texas a&m",1401,9,0.501381754875183
352,"iowa state",1235,2,"northwestern",1321,9,0.545088350772858
353,"iowa state",1235,2,"michigan state",1277,9,0.479313522577286
354,"iowa state",1235,2,"tcu",1395,9,0.648270964622498
355,"iowa state",1235,2,"virginia",1438,10,0.636225998401642
356,"iowa state",1235,2,"colorado",1160,10,0.56008380651474
357,"iowa state",1235,2,"boise state",1129,10,0.499811410903931
358,"iowa state",1235,2,"drake",1179,10,0.602959454059601
359,"iowa state",1235,2,"nevada",1305,10,0.560898184776306
360,"iowa state",1235,2,"colorado state",1161,10,0.556290328502655
361,"iowa state",1235,2,"new mexico",1307,11,0.554291427135468
362,"iowa state",1235,2,"oregon",1332,11,0.562179625034332
363,"iowa state",1235,2,"north carolina state",1301,11,0.660326957702637
364,"iowa state",1235,2,"duquesne",1182,11,0.724021434783936
365,"iowa state",1235,2,"mcneese",1270,12,0.812276601791382
366,"iowa state",1235,2,"james madison",1241,12,0.746961057186127
367,"iowa state",1235,2,"uab",1412,12,0.670579075813293
368,"iowa state",1235,2,"grand canyon",1213,12,0.747644305229187
369,"iowa state",1235,2,"samford",1359,13,0.62706458568573
370,"iowa state",1235,2,"vermont",1436,13,0.777382791042328
371,"iowa state",1235,2,"yale",1463,13,0.549868047237396
372,"iowa state",1235,2,"charleston",1158,13,0.78255969285965
373,"iowa state",1235,2,"oakland",1324,14,0.549660265445709
374,"iowa state",1235,2,"akron",1103,14,0.726950109004974
375,"iowa state",1235,2,"morehead state",1287,14,0.82772159576416
376,"iowa state",1235,2,"colgate",1159,14,0.813191592693329
377,"iowa state",1235,2,"long beach state",1253,15,0.843050837516785
378,"iowa state",1235,2,"south dakota state",1355,15,0.839658737182617
379,"iowa state",1235,2,"saint peter's",1389,15,0.842635631561279
380,"iowa state",1235,2,"western kentucky",1443,15,0.836752116680145
381,"iowa state",1235,2,"grambling state",1212,16,0.855169475078583
382,"iowa state",1235,2,"stetson",1391,16,0.855173826217651
383,"iowa state",1235,2,"howard",1224,16,0.862238168716431
384,"iowa state",1235,2,"longwood",1255,16,0.842509686946869
385,"iowa state",1235,2,"montana state",1286,16,0.840777933597565
386,"iowa state",1235,2,"wagner",1447,16,0.859797716140747
387,"tennessee",1397,2,"marquette",1266,2,0.469163209199905
388,"tennessee",1397,2,"creighton",1166,3,0.660903751850128
389,"tennessee",1397,2,"baylor",1124,3,0.556166589260101
390,"tennessee",1397,2,"illinois",1228,3,0.571430861949921
391,"tennessee",1397,2,"kentucky",1246,3,0.550850808620453
392,"tennessee",1397,2,"alabama",1104,4,0.452062338590622
393,"tennessee",1397,2,"kansas",1242,4,0.488707572221756
394,"tennessee",1397,2,"auburn",1120,4,0.400695949792862
395,"tennessee",1397,2,"duke",1181,4,0.698537349700928
396,"tennessee",1397,2,"saint mary's",1388,5,0.742840647697449
397,"tennessee",1397,2,"gonzaga",1211,5,0.783649384975433
398,"tennessee",1397,2,"wisconsin",1458,5,0.531305015087128
399,"tennessee",1397,2,"san diego state",1361,5,0.487953454256058
400,"tennessee",1397,2,"texas tech",1403,6,0.562503337860107
401,"tennessee",1397,2,"clemson",1155,6,0.521272838115692
402,"tennessee",1397,2,"byu",1140,6,0.597807765007019
403,"tennessee",1397,2,"south carolina",1376,6,0.776176750659943
404,"tennessee",1397,2,"texas",1400,7,0.556525826454163
405,"tennessee",1397,2,"florida",1196,7,0.556301891803741
406,"tennessee",1397,2,"washington state",1450,7,0.754635870456696
407,"tennessee",1397,2,"dayton",1173,7,0.580981969833374
408,"tennessee",1397,2,"florida atlantic",1194,8,0.69173663854599
409,"tennessee",1397,2,"utah state",1429,8,0.577813684940338
410,"tennessee",1397,2,"mississippi state",1280,8,0.484319031238556
411,"tennessee",1397,2,"nebraska",1304,8,0.638971567153931
412,"tennessee",1397,2,"texas a&m",1401,9,0.596084535121918
413,"tennessee",1397,2,"northwestern",1321,9,0.585060894489288
414,"tennessee",1397,2,"michigan state",1277,9,0.509700536727905
415,"tennessee",1397,2,"tcu",1395,9,0.725099623203278
416,"tennessee",1397,2,"virginia",1438,10,0.742340385913849
417,"tennessee",1397,2,"colorado",1160,10,0.616088569164276
418,"tennessee",1397,2,"boise state",1129,10,0.547995388507843
419,"tennessee",1397,2,"drake",1179,10,0.701616287231445
420,"tennessee",1397,2,"nevada",1305,10,0.657018423080444
421,"tennessee",1397,2,"colorado state",1161,10,0.542751312255859
422,"tennessee",1397,2,"new mexico",1307,11,0.621588706970215
423,"tennessee",1397,2,"oregon",1332,11,0.662389099597931
424,"tennessee",1397,2,"north carolina state",1301,11,0.806740581989288
425,"tennessee",1397,2,"duquesne",1182,11,0.737210810184479
426,"tennessee",1397,2,"mcneese",1270,12,0.805107295513153
427,"tennessee",1397,2,"james madison",1241,12,0.76338005065918
428,"tennessee",1397,2,"uab",1412,12,0.675142168998718
429,"tennessee",1397,2,"grand canyon",1213,12,0.7977534532547
430,"tennessee",1397,2,"samford",1359,13,0.700806498527527
431,"tennessee",1397,2,"vermont",1436,13,0.772307574748993
432,"tennessee",1397,2,"yale",1463,13,0.68144553899765
433,"tennessee",1397,2,"charleston",1158,13,0.800256967544556
434,"tennessee",1397,2,"oakland",1324,14,0.7383873462677
435,"tennessee",1397,2,"akron",1103,14,0.763923466205597
436,"tennessee",1397,2,"morehead state",1287,14,0.795631885528564
437,"tennessee",1397,2,"colgate",1159,14,0.792611539363861
438,"tennessee",1397,2,"long beach state",1253,15,0.821657538414001
439,"tennessee",1397,2,"south dakota state",1355,15,0.852663457393646
440,"tennessee",1397,2,"saint peter's",1389,15,0.838287353515625
441,"tennessee",1397,2,"western kentucky",1443,15,0.820856153964996
442,"tennessee",1397,2,"grambling state",1212,16,0.842304825782776
443,"tennessee",1397,2,"stetson",1391,16,0.848836839199066
444,"tennessee",1397,2,"howard",1224,16,0.849018633365631
445,"tennessee",1397,2,"longwood",1255,16,0.821243822574615
446,"tennessee",1397,2,"montana state",1286,16,0.840952336788177
447,"tennessee",1397,2,"wagner",1447,16,0.857908964157104
448,"marquette",1266,2,"creighton",1166,3,0.569817245006561
449,"marquette",1266,2,"baylor",1124,3,0.5104860663414
450,"marquette",1266,2,"illinois",1228,3,0.541040599346161
451,"marquette",1266,2,"kentucky",1246,3,0.447222709655762
452,"marquette",1266,2,"alabama",1104,4,0.454822957515717
453,"marquette",1266,2,"kansas",1242,4,0.408737182617188
454,"marquette",1266,2,"auburn",1120,4,0.284427911043167
455,"marquette",1266,2,"duke",1181,4,0.525977551937103
456,"marquette",1266,2,"saint mary's",1388,5,0.675605237483978
457,"marquette",1266,2,"gonzaga",1211,5,0.679429531097412
458,"marquette",1266,2,"wisconsin",1458,5,0.446951389312744
459,"marquette",1266,2,"san diego state",1361,5,0.473191440105438
460,"marquette",1266,2,"texas tech",1403,6,0.525338590145111
461,"marquette",1266,2,"clemson",1155,6,0.458449989557266
462,"marquette",1266,2,"byu",1140,6,0.485899746417999
463,"marquette",1266,2,"south carolina",1376,6,0.72563886642456
464,"marquette",1266,2,"texas",1400,7,0.446692496538162
465,"marquette",1266,2,"florida",1196,7,0.55130672454834
466,"marquette",1266,2,"washington state",1450,7,0.662456154823303
467,"marquette",1266,2,"dayton",1173,7,0.482668340206146
468,"marquette",1266,2,"florida atlantic",1194,8,0.538882493972778
469,"marquette",1266,2,"utah state",1429,8,0.419074952602386
470,"marquette",1266,2,"mississippi state",1280,8,0.461437344551086
471,"marquette",1266,2,"nebraska",1304,8,0.470519304275513
472,"marquette",1266,2,"texas a&m",1401,9,0.478335171937943
473,"marquette",1266,2,"northwestern",1321,9,0.475670546293259
474,"marquette",1266,2,"michigan state",1277,9,0.449175775051117
475,"marquette",1266,2,"tcu",1395,9,0.62318766117096
476,"marquette",1266,2,"virginia",1438,10,0.625196814537048
477,"marquette",1266,2,"colorado",1160,10,0.526508629322052
478,"marquette",1266,2,"boise state",1129,10,0.437851637601852
479,"marquette",1266,2,"drake",1179,10,0.655490159988403
480,"marquette",1266,2,"nevada",1305,10,0.512527644634247
481,"marquette",1266,2,"colorado state",1161,10,0.500673353672028
482,"marquette",1266,2,"new mexico",1307,11,0.499520689249039
483,"marquette",1266,2,"oregon",1332,11,0.52478164434433
484,"marquette",1266,2,"north carolina state",1301,11,0.690301299095154
485,"marquette",1266,2,"duquesne",1182,11,0.657599866390228
486,"marquette",1266,2,"mcneese",1270,12,0.827434003353119
487,"marquette",1266,2,"james madison",1241,12,0.737271666526794
488,"marquette",1266,2,"uab",1412,12,0.644827783107758
489,"marquette",1266,2,"grand canyon",1213,12,0.752763450145721
490,"marquette",1266,2,"samford",1359,13,0.729978203773499
491,"marquette",1266,2,"vermont",1436,13,0.798219323158264
492,"marquette",1266,2,"yale",1463,13,0.494344085454941
493,"marquette",1266,2,"charleston",1158,13,0.791361033916473
494,"marquette",1266,2,"oakland",1324,14,0.632072269916534
495,"marquette",1266,2,"akron",1103,14,0.728807210922241
496,"marquette",1266,2,"morehead state",1287,14,0.797917068004608
497,"marquette",1266,2,"colgate",1159,14,0.791266560554504
498,"marquette",1266,2,"long beach state",1253,15,0.828861773014069
499,"marquette",1266,2,"south dakota state",1355,15,0.840428113937378
500,"marquette",1266,2,"saint peter's",1389,15,0.828970789909363
501,"marquette",1266,2,"western kentucky",1443,15,0.837592959403992
502,"marquette",1266,2,"grambling state",1212,16,0.831503570079803
503,"marquette",1266,2,"stetson",1391,16,0.824557542800903
504,"marquette",1266,2,"howard",1224,16,0.830107867717743
505,"marquette",1266,2,"longwood",1255,16,0.826220154762268
506,"marquette",1266,2,"montana state",1286,16,0.846663475036621
507,"marquette",1266,2,"wagner",1447,16,0.844790875911713
508,"creighton",1166,3,"baylor",1124,3,0.39638489484787
509,"creighton",1166,3,"illinois",1228,3,0.339393049478531
510,"creighton",1166,3,"kentucky",1246,3,0.385703206062317
511,"creighton",1166,3,"alabama",1104,4,0.202918484807014
512,"creighton",1166,3,"kansas",1242,4,0.371583461761475
513,"creighton",1166,3,"auburn",1120,4,0.23852314054966
514,"creighton",1166,3,"duke",1181,4,0.498670190572739
515,"creighton",1166,3,"saint mary's",1388,5,0.395476311445236
516,"creighton",1166,3,"gonzaga",1211,5,0.467393100261688
517,"creighton",1166,3,"wisconsin",1458,5,0.323129296302795
518,"creighton",1166,3,"san diego state",1361,5,0.368146032094955
519,"creighton",1166,3,"texas tech",1403,6,0.369921445846558
520,"creighton",1166,3,"clemson",1155,6,0.363263696432114
521,"creighton",1166,3,"byu",1140,6,0.362008661031723
522,"creighton",1166,3,"south carolina",1376,6,0.512542307376862
523,"creighton",1166,3,"texas",1400,7,0.35309162735939
524,"creighton",1166,3,"florida",1196,7,0.381878048181534
525,"creighton",1166,3,"washington state",1450,7,0.466606140136719
526,"creighton",1166,3,"dayton",1173,7,0.320785701274872
527,"creighton",1166,3,"florida atlantic",1194,8,0.408487677574158
528,"creighton",1166,3,"utah state",1429,8,0.340598374605179
529,"creighton",1166,3,"mississippi state",1280,8,0.33076623082161
530,"creighton",1166,3,"nebraska",1304,8,0.336099594831467
531,"creighton",1166,3,"texas a&m",1401,9,0.31916156411171
532,"creighton",1166,3,"northwestern",1321,9,0.37941774725914
533,"creighton",1166,3,"michigan state",1277,9,0.362303674221039
534,"creighton",1166,3,"tcu",1395,9,0.491147220134735
535,"creighton",1166,3,"virginia",1438,10,0.437274396419525
536,"creighton",1166,3,"colorado",1160,10,0.423176318407059
537,"creighton",1166,3,"boise state",1129,10,0.319634944200516
538,"creighton",1166,3,"drake",1179,10,0.503904163837433
539,"creighton",1166,3,"nevada",1305,10,0.419087469577789
540,"creighton",1166,3,"colorado state",1161,10,0.399629771709442
541,"creighton",1166,3,"new mexico",1307,11,0.348702698945999
542,"creighton",1166,3,"oregon",1332,11,0.413375288248062
543,"creighton",1166,3,"north carolina state",1301,11,0.463182419538498
544,"creighton",1166,3,"duquesne",1182,11,0.394346117973328
545,"creighton",1166,3,"mcneese",1270,12,0.676110804080963
546,"creighton",1166,3,"james madison",1241,12,0.60714453458786
547,"creighton",1166,3,"uab",1412,12,0.400904953479767
548,"creighton",1166,3,"grand canyon",1213,12,0.530561208724976
549,"creighton",1166,3,"samford",1359,13,0.618493556976318
550,"creighton",1166,3,"vermont",1436,13,0.642933666706085
551,"creighton",1166,3,"yale",1463,13,0.381087452173233
552,"creighton",1166,3,"charleston",1158,13,0.665749311447144
553,"creighton",1166,3,"oakland",1324,14,0.441761165857315
554,"creighton",1166,3,"akron",1103,14,0.555604517459869
555,"creighton",1166,3,"morehead state",1287,14,0.679255843162537
556,"creighton",1166,3,"colgate",1159,14,0.648620903491974
557,"creighton",1166,3,"long beach state",1253,15,0.660610496997833
558,"creighton",1166,3,"south dakota state",1355,15,0.68663501739502
559,"creighton",1166,3,"saint peter's",1389,15,0.664097428321838
560,"creighton",1166,3,"western kentucky",1443,15,0.723158478736877
561,"creighton",1166,3,"grambling state",1212,16,0.6573885679245
562,"creighton",1166,3,"stetson",1391,16,0.677494823932648
563,"creighton",1166,3,"howard",1224,16,0.695616900920868
564,"creighton",1166,3,"longwood",1255,16,0.665537416934967
565,"creighton",1166,3,"montana state",1286,16,0.645412564277649
566,"creighton",1166,3,"wagner",1447,16,0.696760296821594
567,"baylor",1124,3,"illinois",1228,3,0.387086540460587
568,"baylor",1124,3,"kentucky",1246,3,0.481609553098679
569,"baylor",1124,3,"alabama",1104,4,0.312799721956253
570,"baylor",1124,3,"kansas",1242,4,0.466075003147125
571,"baylor",1124,3,"auburn",1120,4,0.23898147046566
572,"baylor",1124,3,"duke",1181,4,0.671312510967255
573,"baylor",1124,3,"saint mary's",1388,5,0.667619228363037
574,"baylor",1124,3,"gonzaga",1211,5,0.740620791912079
575,"baylor",1124,3,"wisconsin",1458,5,0.540629029273987
576,"baylor",1124,3,"san diego state",1361,5,0.470199972391129
577,"baylor",1124,3,"texas tech",1403,6,0.454729944467545
578,"baylor",1124,3,"clemson",1155,6,0.501938700675964
579,"baylor",1124,3,"byu",1140,6,0.541635870933533
580,"baylor",1124,3,"south carolina",1376,6,0.748107850551605
581,"baylor",1124,3,"texas",1400,7,0.491263896226883
582,"baylor",1124,3,"florida",1196,7,0.459168493747711
583,"baylor",1124,3,"washington state",1450,7,0.710401475429535
584,"baylor",1124,3,"dayton",1173,7,0.42060974240303
585,"baylor",1124,3,"florida atlantic",1194,8,0.589891791343689
586,"baylor",1124,3,"utah state",1429,8,0.475325495004654
587,"baylor",1124,3,"mississippi state",1280,8,0.446690738201141
588,"baylor",1124,3,"nebraska",1304,8,0.59734171628952
589,"baylor",1124,3,"texas a&m",1401,9,0.486168950796127
590,"baylor",1124,3,"northwestern",1321,9,0.520445466041565
591,"baylor",1124,3,"michigan state",1277,9,0.436460375785828
592,"baylor",1124,3,"tcu",1395,9,0.700046837329865
593,"baylor",1124,3,"virginia",1438,10,0.745380759239197
594,"baylor",1124,3,"colorado",1160,10,0.607404470443726
595,"baylor",1124,3,"boise state",1129,10,0.49336963891983
596,"baylor",1124,3,"drake",1179,10,0.738406777381897
597,"baylor",1124,3,"nevada",1305,10,0.607953608036041
598,"baylor",1124,3,"colorado state",1161,10,0.510467290878296
599,"baylor",1124,3,"new mexico",1307,11,0.50112771987915
600,"baylor",1124,3,"oregon",1332,11,0.588346362113953
601,"baylor",1124,3,"north carolina state",1301,11,0.751753270626068
602,"baylor",1124,3,"duquesne",1182,11,0.563348233699799
603,"baylor",1124,3,"mcneese",1270,12,0.782341778278351
604,"baylor",1124,3,"james madison",1241,12,0.740634441375732
605,"baylor",1124,3,"uab",1412,12,0.55073893070221
606,"baylor",1124,3,"grand canyon",1213,12,0.747070848941803
607,"baylor",1124,3,"samford",1359,13,0.748951375484467
608,"baylor",1124,3,"vermont",1436,13,0.789357781410217
